,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,tags,counts_rv_eng,all_time_peak,24h_peak
183,6920,Deus Ex: Invisible War,Ion Storm,Square Enix,,1055,800,0,"1,000,000 .. 2,000,000",603,34,66,34,699,699,0,6,"['Cyberpunk', 'Action', 'Sci-fi', 'RPG', 'FPS', 'Stealth', 'Singleplayer', 'Immersive Sim', 'Transhumanism', 'First-Person', 'Dystopian', 'Female Protagonist', 'Shooter', 'Story Rich', 'Atmospheric', 'Classic', 'Illuminati', 'Conspiracy', 'Action RPG', 'Adventure']",1352,57,9
184,490220,Prismata,Lunarch Studios,Lunarch Studios,,924,193,0,"1,000,000 .. 2,000,000",697,0,437,0,0,0,0,8,"['Early Access', 'Strategy', 'Indie', 'Free to Play', 'Card Game', 'Card Battler', 'Deckbuilding', 'Simulation', 'Turn-Based', 'Sci-fi', 'Multiplayer', 'Competitive', 'Singleplayer', 'Puzzle', 'Robots', 'Turn-Based Tactics', 'Touch-Friendly', 'Replay Value', 'Chess', 'Turn-Based Strategy']",583,121154,120
185,466910,Worm.is: The Game,Freakinware Studios,Freakinware Studios,,3617,874,0,"1,000,000 .. 2,000,000",122,0,66,0,0,0,0,35,"['Free to Play', 'Multiplayer', 'Casual', 'Funny', '2D', 'Strategy', 'Action', 'Competitive', 'Online Co-Op', 'Co-op', 'Arcade', 'Illuminati', '3D Vision', 'Family Friendly', 'FPS', 'Simulation', 'Difficult', 'Indie', 'First-Person', 'Singleplayer']",1773,3413,33
186,1930,Two Worlds Epic Edition,Reality Pump Studios,Topware Interactive,,3811,1246,0,"1,000,000 .. 2,000,000",390,0,410,0,999,999,0,42,"['RPG', 'Open World', 'Fantasy', 'Third Person', 'Singleplayer', 'Multiplayer', 'Adventure', 'Action', 'Medieval', 'Action RPG', 'Story Rich', 'Character Customization', 'Dark Fantasy', 'Magic', 'Hack and Slash', 'Co-op', 'Exploration', 'Classic']",2055,7977,40
187,221640,Super Hexagon,Terry Cavanagh,Terry Cavanagh,,22573,749,0,"1,000,000 .. 2,000,000",159,14,72,14,299,299,0,21,"['Difficult', 'Great Soundtrack', 'Indie', 'Fast-Paced', 'Arcade', 'Addictive', 'Rhythm', 'Singleplayer', 'Action', 'Minimalist', 'Score Attack', 'Music', '2D', 'Psychedelic', 'Colorful', 'Casual', 'Replay Value', 'Controller', 'Puzzle', 'Psychological Horror']",15576,2650,29
188,689580,TurnSignal,Ben Otter,Otter-Co,,543,53,0,"1,000,000 .. 2,000,000",297,0,297,0,0,0,0,46,"['Utilities', 'Software Training', 'VR', 'Free to Play']",522,1751,40
189,40390,Risen 2: Dark Waters,Piranha Bytes,THQ Nordic,,4317,1105,0,"1,000,000 .. 2,000,000",693,0,340,0,999,999,0,126,"['RPG', 'Pirates', 'Open World', 'Adventure', 'Third Person', 'Fantasy', 'Singleplayer', 'Atmospheric', 'Action', 'Exploration', 'Gothic', 'Dark Fantasy', 'Story Rich', 'Action RPG', 'Sandbox', 'Great Soundtrack', 'Controller']",1629,1806,111
190,736190,Chinese Parents,墨鱼玩游戏,墨鱼玩游戏,,20693,1837,0,"1,000,000 .. 2,000,000",905,174,660,174,999,999,0,282,"['Psychological Horror', 'Memes', 'Life Sim', 'Simulation', 'Casual', 'RPG', 'Indie', 'Singleplayer', 'Anime', 'Funny', 'Dating Sim', 'Cute', 'Strategy', 'Education', 'Puzzle', 'Survival Horror', 'Dark Humor', 'Mature', 'Survival', '2D']",1386,32527,264
191,219890,Antichamber,Alexander Bruce,Demruth,,14879,757,0,"1,000,000 .. 2,000,000",218,1,105,1,1999,1999,0,29,"['Puzzle', 'First-Person', 'Indie', 'Surreal', 'Exploration', 'Singleplayer', 'Abstract', 'Nonlinear', 'Adventure', 'Difficult', 'Atmospheric', 'Minimalist', 'Psychedelic', 'Psychological', 'Colorful', 'Great Soundtrack', 'Metroidvania', 'Replay Value', 'Sci-fi', 'Platformer']",11841,2352,16
192,235340,Prime World,Nival,Nival,,2193,1604,0,"1,000,000 .. 2,000,000",16846,0,223,0,0,0,0,1,"['Free to Play', 'MOBA', 'RPG', 'Massively Multiplayer', 'Strategy', 'Multiplayer', 'Action', 'Fantasy', 'Team-Based', 'MMORPG', 'Co-op', 'Online Co-Op', 'PvP', 'Competitive', 'eSports', 'RTS', 'Character Customization', 'Replay Value', 'Action RPG', 'Steampunk']",829,2867,2
193,1029550,Torque Drift,Grease Monkey Games,Grease Monkey Games,,5492,1847,0,"1,000,000 .. 2,000,000",842,0,72,0,0,0,0,286,"['Free to Play', 'Racing', 'Multiplayer', 'Asynchronous Multiplayer', 'Driving', 'Realistic', 'Automobile Sim', 'Controller', 'Sports', 'PvP', 'eSports', 'Competitive', 'Arcade', '3D', 'Physics', 'Singleplayer', 'Open World', 'Building', 'Addictive', 'Early Access']",2442,1202,273
194,921630,音灵 INVAXION,Nanjing AQUATRAX,bilibili,,3411,2767,0,"1,000,000 .. 2,000,000",498,0,607,0,0,0,0,5,"['Music', 'Rhythm', 'Casual', 'Indie', 'Anime', 'Racing']",285,3607,5
195,32500,STAR WARS: The Force Unleashed II,Aspyr Studios,"LucasArts, Lucasfilm, Disney",,3592,2272,0,"1,000,000 .. 2,000,000",415,0,176,0,1999,1999,0,36,"['Action', 'Singleplayer', 'Hack and Slash', 'Third Person', 'Sci-fi', 'Adventure', 'Controller', 'Story Rich', 'Fantasy', 'Space', 'RPG', 'Difficult', 'Atmospheric', 'Multiplayer']",3266,957,26
196,2700,RollerCoaster Tycoon 3: Platinum,"Frontier, Aspyr (Mac)","Frontier, Aspyr (Mac)",,4485,432,0,"1,000,000 .. 2,000,000",484,0,253,0,0,0,0,108,"['Simulation', 'Management', 'Sandbox', 'Building', 'Strategy', 'Singleplayer', 'Economy', 'Classic', 'Real-Time with Pause', 'Family Friendly', 'Funny', 'Moddable', 'Multiplayer', 'City Builder', 'Open World', 'Great Soundtrack', 'Comedy', 'Casual', 'Free to Play', 'Adventure']",3575,2762,93
197,107310,Cthulhu Saves the World,Zeboyd Games,Zeboyd Games,,3042,260,0,"1,000,000 .. 2,000,000",172,0,172,0,299,299,0,4,"['JRPG', 'Lovecraftian', 'Comedy', 'RPG', 'Indie', 'Retro', 'Turn-Based', 'Fantasy', 'Funny', 'Singleplayer', 'Adventure', 'Pixel Graphics', 'Parody', '2D', 'Great Soundtrack', 'Dark Humor', 'Old School', 'Action', 'Memes', 'Story Rich']",2348,488,0
198,233290,Murdered: Soul Suspect,Airtight Games,Square Enix,,12725,2198,0,"1,000,000 .. 2,000,000",331,0,353,0,1999,1999,0,26,"['Detective', 'Adventure', 'Mystery', 'Supernatural', 'Horror', 'Atmospheric', 'Singleplayer', 'Action', 'Crime', 'Story Rich', 'Third Person', 'Noir', 'Puzzle', 'Open World', 'RPG', 'Stealth', 'Dark', 'Walking Simulator', 'Point & Click', 'Short']",5716,1624,21
199,1088150,Scribble It!,Detach Entertainment,Detach Entertainment,,5372,850,0,"1,000,000 .. 2,000,000",171,0,73,0,0,0,0,100,"['Free to Play', 'Funny', 'Word Game', 'Multiplayer', 'Family Friendly', 'Comedy', 'PvP', 'Typing', 'Casual', 'Spelling', 'Team-Based', 'Hand-drawn', 'Colorful', 'Education', 'Co-op', 'Online Co-Op', 'Singleplayer', '2D', 'Great Soundtrack', 'Psychological Horror']",2755,1439,100
200,835860,Dreadnought,"Six Foot, YAGER","Grey Box, Six Foot",,3917,1978,0,"1,000,000 .. 2,000,000",1267,0,123,0,0,0,0,74,"['Free to Play', 'Space', 'Massively Multiplayer', 'Sci-fi', 'Action', 'Shooter', 'Multiplayer', 'PvP', 'Open World', 'Strategy', 'Spaceships', 'Co-op', 'MOBA', 'Futuristic']",2461,3691,67
201,640590,The LEGO NINJAGO Movie Video Game,"Traveller's Tales, TT Games",Warner Bros. Interactive Entertainment,,4596,773,0,"1,000,000 .. 2,000,000",211,5,40,5,1999,1999,0,106,"['Action', 'LEGO', 'Multiplayer', 'Co-op', 'Ninja', 'Open World', 'Adventure', 'Funny', 'Comedy', 'Family Friendly', 'Local Co-Op', 'Singleplayer', 'Third Person', 'Local Multiplayer', 'Story Rich', 'Anime', 'Sexual Content']",1559,5388,70
202,506670,ORBITAL,Ardi Studio,Garage Games,,200,72,0,"1,000,000 .. 2,000,000",204,0,211,0,99,99,0,2,"['Casual', 'Indie', 'Space']",71,11872,0
203,205950,Jet Set Radio,Blit Software,SEGA,,5936,833,0,"500,000 .. 1,000,000",178,0,38,0,799,799,0,19,"['Great Soundtrack', 'Classic', 'Action', '3D Platformer', 'Singleplayer', 'Platformer', 'Colorful', 'Stylized', 'Arcade', 'Parkour', 'Cult Classic', 'Third Person', 'Music', 'Controller', 'Atmospheric', 'Retro', 'Sports', 'Skating', 'Open World', 'Anime']",4967,2035,20
204,91600,Sanctum,Coffee Stain Studios,Coffee Stain Publishing,,2813,329,0,"500,000 .. 1,000,000",259,0,100,0,999,999,0,9,"['Tower Defense', 'Strategy', 'FPS', 'Co-op', 'Action', 'Indie', 'Sci-fi', 'Multiplayer', 'First-Person', 'Shooter', 'Online Co-Op', 'Female Protagonist', 'Singleplayer', 'Casual', 'Great Soundtrack', 'Futuristic', 'Adventure', 'Tactical', 'Survival', 'Difficult']",2064,4467,10
205,215790,Dream Pinball 3D,ASK Homework,Topware Interactive ACE,,327,496,0,"500,000 .. 1,000,000",279,0,291,0,699,699,0,1,"['Simulation', 'Casual', 'Pinball']",373,10933,2
206,667890,Dead Maze,Atelier 801,Atelier 801,,3186,1100,0,"500,000 .. 1,000,000",594,0,51,0,0,0,0,133,"['Free to Play', 'Survival', 'Zombies', 'Massively Multiplayer', 'Multiplayer', 'Open World', '2D', 'Action', 'Adventure', 'Co-op', 'MMORPG', 'Post-apocalyptic', 'Online Co-Op', 'Crafting', 'Loot', 'Isometric', 'Character Customization', 'Fighting', 'Cartoony', 'Cartoon']",1249,3819,111
207,553640,ICEY,FantaBlade Network,XD,,20161,2004,0,"500,000 .. 1,000,000",208,0,186,0,1099,1099,0,27,"['Action', 'Female Protagonist', 'Hack and Slash', 'Anime', 'Side Scroller', 'Adventure', 'Indie', 'Singleplayer', 'RPG', '2D', 'Narration', 'Cyberpunk', 'Great Soundtrack', 'Character Action Game', 'Spectacle fighter', 'Sci-fi', 'Platformer', 'Metroidvania', 'Funny', 'Lovecraftian']",2630,3173,21
208,931690,Himno,David Moralejo Sánchez,GrabTheGames,,4854,450,0,"500,000 .. 1,000,000",17,0,8,0,0,0,0,5,"['Free to Play', 'Pixel Graphics', '2D', 'Platformer', 'Singleplayer', 'Adventure', 'Multiplayer', 'Procedural Generation', 'Action', 'Fantasy', 'RPG', 'Roguelike', 'Action RPG', '2D Platformer', 'Action Roguelike', 'Action-Adventure', 'Exploration', 'Bullet Hell', 'Roguelite', 'Casual']",1555,318,6
209,311240,Zero Escape: Zero Time Dilemma,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",,2719,462,0,"500,000 .. 1,000,000",808,0,967,0,799,1999,60,42,"['Puzzle', 'Visual Novel', 'Story Rich', 'Psychological Horror', 'Mystery', 'Choices Matter', 'Adventure', 'Anime', 'Sci-fi', 'Horror', 'Singleplayer', 'Great Soundtrack', 'Multiple Endings', 'Mature', 'Gore', 'Thriller', 'Atmospheric', 'Point & Click', 'Escape Room', 'Dark']",2042,1883,41
210,688470,汉匈决战/Han Xiongnu Wars,Shangshixuan,Shangshixuan,,2213,1559,0,"500,000 .. 1,000,000",171,0,256,0,699,699,0,236,"['RPG', 'Strategy', 'Action', 'Historical', 'Adventure', 'Indie', 'Casual', 'Sandbox', 'Open World']",60,3469,253
211,13210,Unreal Tournament 3 Black,"Epic Games, Inc.","Epic Games, Inc.",,3189,358,0,"500,000 .. 1,000,000",420,0,162,0,1999,1999,0,40,"['FPS', 'Action', 'Multiplayer', 'Arena Shooter', 'Shooter', 'Sci-fi', 'Fast-Paced', 'First-Person', 'Gore', 'Competitive', 'Co-op', 'Classic', 'Great Soundtrack', 'Singleplayer', 'Team-Based', 'Atmospheric', 'Adventure', 'Addictive', 'Moddable', 'Split Screen']",1916,949,55
212,3990,Civilization IV: Warlords,Firaxis Games,2K,,319,31,0,"500,000 .. 1,000,000",96,0,124,0,499,499,0,232,"['Strategy', 'Turn-Based', '4X', 'Turn-Based Strategy', 'Historical', 'Singleplayer', 'Multiplayer', 'Local Multiplayer']",245,335,211
213,32400,STAR WARS - Dark Forces,LucasArts,"LucasArts, Lucasfilm, Disney",,2235,272,0,"500,000 .. 1,000,000",61,0,16,0,599,599,0,18,"['FPS', 'Action', 'Classic', 'Sci-fi', 'Shooter', 'Retro', 'First-Person', 'Singleplayer', 'Old School', 'Adventure', ""1990's"", 'Pixel Graphics', 'Space', 'Great Soundtrack', 'Nostalgia']",1855,281,10
214,34830,Sniper: Ghost Warrior,City Interactive,CI Games,,3938,2966,0,"500,000 .. 1,000,000",286,0,136,0,799,799,0,41,"['Action', 'Sniper', 'FPS', 'Singleplayer', 'Multiplayer', 'Stealth', 'Shooter', 'First-Person', 'Bullet Time', 'Adventure', 'Military', 'Simulation', 'War', 'Tactical']",2431,1586,46
215,13140,America's Army 3,U.S. Army,U.S. Army,,1657,722,0,"500,000 .. 1,000,000",671,0,125,0,0,0,0,0,"['Action', 'Free to Play', 'FPS', 'Multiplayer', 'Military', 'War', 'Simulation', 'Realistic', 'Shooter', 'First-Person', 'Tactical', 'Strategy', 'Co-op', 'Singleplayer', 'America', 'Open World', 'Team-Based', 'Adventure', 'Zombies', 'Sandbox']",1393,858,2
216,9350,Supreme Commander,Gas Powered Games,Square Enix,,2066,262,0,"500,000 .. 1,000,000",549,0,162,0,1299,1299,0,133,"['Strategy', 'RTS', 'Sci-fi', 'Multiplayer', 'Real-Time', 'Base Building', 'Co-op', 'Real-Time with Pause', 'Singleplayer', 'Robots', 'Action', 'Classic', 'Space', 'Great Soundtrack']",1264,578,119
217,347560,Terra Incognita ~ Chapter One: The Descendant,Back To Basics Gaming,Back To Basics Gaming,,664,359,0,"500,000 .. 1,000,000",262,0,213,0,199,199,0,1,"['Early Access', 'Indie', 'Adventure', 'RPG', 'RPGMaker', 'JRPG', 'Story Rich', 'Pixel Graphics']",523,13267,0
218,1209040,Cyber Hunter,NetEase Games,NetEase Games,,7406,2678,0,"500,000 .. 1,000,000",370,21,54,21,0,0,0,209,"['Free to Play', 'Battle Royale', 'Massively Multiplayer', 'Action', 'FPS', 'Open World', 'Multiplayer', 'Survival', 'Co-op', 'Shooter', 'Third-Person Shooter', 'Anime', 'Controller', 'PvP', 'Third Person', 'Sexual Content', 'Character Customization', 'Cyberpunk', 'Singleplayer', 'Nudity']",3207,1964,185
219,22600,Worms Reloaded,Team17 Digital Ltd,Team17 Digital Ltd,,3753,585,0,"500,000 .. 1,000,000",425,0,189,0,299,1999,85,61,"['Strategy', '2D', 'Turn-Based', 'Multiplayer', 'Local Multiplayer', 'Turn-Based Strategy', 'Funny', 'Classic', 'Online Co-Op', 'Comedy', 'Action', 'Local Co-Op', 'Team-Based', 'Singleplayer', 'Tactical', 'Side Scroller', 'Competitive', 'Co-op', '4 Player Local', 'Party']",2328,866,97
220,711810,Never Split the Party,Legend Studio,Legend Studio,,3143,971,0,"500,000 .. 1,000,000",74,0,28,0,0,0,0,32,"['Action Roguelike', 'Roguelike', 'Indie', 'Replay Value', 'Difficult', 'Pixel Graphics', 'Dungeon Crawler', 'Procedural Generation', 'Dark', 'Free to Play', 'Multiplayer', 'Roguelite', 'Action', 'RPG', 'Adventure', 'Co-op', 'Online Co-Op', '2D', 'Survival', 'Local Co-Op']",1731,758,21
221,1025580,Vainglory,Super Evil Megacorp,Super Evil Megacorp,,2705,1464,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,8,"['Free to Play', 'Strategy', 'MOBA', 'Multiplayer', 'Early Access', 'Action', 'Team-Based', 'Anime', 'Massively Multiplayer', 'PvP', 'Competitive', 'RPG', 'Co-op', 'Sexual Content', 'Nudity', 'Fantasy']",2138,1796,11
222,397720,Romance of the Three Kingdoms Maker,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,191,102,0,"500,000 .. 1,000,000",1003,0,25,0,999,999,0,11,"['Simulation', 'Strategy']",61,753,12
223,22100,Mount & Blade,TaleWorlds Entertainment,TaleWorlds Entertainment,,5164,415,0,"500,000 .. 1,000,000",632,251,203,251,249,999,75,165,"['RPG', 'Medieval', 'Open World', 'Strategy', 'Sandbox', 'Action', 'Singleplayer', 'Adventure', 'Third Person', 'Multiplayer', 'Indie', 'Historical', 'Moddable', 'Action RPG', 'Character Customization', 'First-Person', 'Simulation', 'Replay Value', 'Fantasy', 'Female Protagonist']",2208,874,137
224,274900,Murder Miners,JForce Games,JForce Games,,5278,854,0,"500,000 .. 1,000,000",284,0,77,0,299,299,0,16,"['Indie', 'Voxel', 'Arena Shooter', 'Zombies', '4 Player Local', 'Level Editor', 'Local Multiplayer', 'Split Screen', 'Battle Royale', 'FPS', 'Shooter', 'Multiplayer', 'First-Person', 'Controller', 'Competitive', 'PvP', 'Co-op', 'Building', 'Sandbox', 'Action']",4677,1742,16
225,479130,ESEA,ESEA,ESEA,,3096,1134,0,"500,000 .. 1,000,000",1261,1,5,1,0,0,0,489,"['Utilities', 'Multiplayer', 'Mature', 'eSports', 'Competitive', 'Co-op', 'Strategy', 'Dinosaurs']",1852,1562,475
226,879160,Battlerite Royale,Stunlock Studios,Stunlock Studios,,5904,2071,0,"500,000 .. 1,000,000",270,84,148,84,0,0,0,30,"['Battle Royale', 'Free to Play', 'Multiplayer', 'PvP', 'MOBA', 'Massively Multiplayer', 'Action', 'Competitive', 'Early Access', 'Top-Down', 'Online Co-Op', 'Nudity', 'Survival', 'First-Person', 'RPG']",2828,9355,23
227,414530,Skyforge,Allods Team,Music Guru LLC,,2412,1645,0,"500,000 .. 1,000,000",904,234,174,234,0,0,0,49,"['Free to Play', 'Massively Multiplayer', 'RPG', 'MMORPG', 'Open World', 'Character Customization', 'Action', 'Multiplayer', 'Adventure', 'Sci-fi', 'Hack and Slash', 'Action RPG', 'Co-op', 'Online Co-Op', 'Survival', 'Controller', 'Battle Royale', 'Dungeon Crawler', 'Singleplayer', 'FPS']",2163,3465,57
228,916440,Anno 1800,Blue Byte,Ubisoft,,3660,739,0,"500,000 .. 1,000,000",2377,0,2966,0,0,0,0,269,"['Strategy', 'City Builder', 'Simulation', 'Economy', 'Multiplayer', 'Resource Management', 'Exploration', 'Sandbox', 'RTS', 'Choose Your Own Adventure', 'Political', 'Story Rich', 'Politics', 'Choices Matter', 'Multiple Endings', 'Singleplayer', 'Historical', 'Co-op']",1439,25214,353
229,1444740,Maniac Path,"Falco Software, Laush Dmitriy Sergeevich",Laush Studio,,5,3,0,"500,000 .. 1,000,000",0,0,0,0,299,299,0,0,"['Side Scroller', 'Spectacle fighter', 'Looter Shooter', 'Horror', 'Arena Shooter', 'Heist', 'Investigation', '2D Platformer', 'Wargame', 'Bullet Hell', 'Survival Horror', 'Top-Down Shooter', 'Character Action Game', 'Martial Arts', 'Driving', 'PvE', 'Perma Death', 'Fighting', 'Survival', 'Artificial Intelligence']",2,1,0
230,724970,神舞幻想 Faith of Danschant,北京九鳳信息科技有限公司,北京网元圣唐娱乐科技有限公司,,2700,1748,0,"500,000 .. 1,000,000",506,0,759,0,2999,2999,0,28,"['RPG', 'Turn-Based', 'Singleplayer', 'Martial Arts', 'Story Rich', 'Fantasy', 'Anime']",98,2363,27
231,994280,古剑奇谭三(Gujian3),"上海烛龙信息科技有限公司, Aurogon Shanghai",北京网元圣唐娱乐科技有限公司,,36390,5770,0,"500,000 .. 1,000,000",1031,0,394,0,2999,2999,0,774,"['RPG', 'Story Rich', 'Martial Arts', 'Action RPG', 'Singleplayer', 'Open World', 'Action', 'Fantasy', 'Third Person', 'Drama', 'Hack and Slash', 'Adventure', 'Mythology', 'Souls-like', 'Great Soundtrack', 'Anime', 'Multiplayer']",1562,10125,703
232,377300,Thunder Tier One,"KRAFTON, Inc.","KRAFTON, Inc.",,2587,1024,0,"500,000 .. 1,000,000",253,148,267,148,1999,1999,0,32,"['Online Co-Op', 'Top-Down Shooter', 'Tactical', 'Shooter', 'Realistic', 'Top-Down', 'Military', 'Multiplayer', 'Combat', 'Co-op', 'Singleplayer', 'PvP', 'PvE', 'Moddable', 'Action', 'Character Customization', 'Difficult', 'Team-Based', ""1990's"", 'Real Time Tactics']",1513,6382,31
233,1418630,Dread Hunger,Dread Hunger Team,Digital Confectioners,,22996,14525,0,"500,000 .. 1,000,000",6514,1051,3660,1111,2999,2999,0,18800,"['Multiplayer', 'Survival', 'Social Deduction', 'Online Co-Op', 'Co-op', 'Horror', 'Psychological', 'PvP', 'Team-Based', 'Gore', 'Indie', 'Strategy', 'Funny', 'Action', 'Difficult', 'First-Person', 'Dark', 'Blood', 'Adventure', 'Atmospheric']",2219,107820,18635
234,264200,One Finger Death Punch,Silver Dollar Games,Silver Dollar Games,,15614,316,0,"500,000 .. 1,000,000",318,0,194,0,499,499,0,23,"['Action', '2D Fighter', 'Fast-Paced', 'Indie', ""Beat 'em up"", 'Fighting', 'Singleplayer', 'Addictive', '2D', 'Martial Arts', 'Casual', 'Difficult', 'Arcade', 'Great Soundtrack', 'Rhythm', 'Epic', 'Mouse only', 'Blood', 'Gore', 'Funny']",11324,1857,26
235,319910,Trine 3: The Artifacts of Power,Frozenbyte,Frozenbyte,,5037,2798,0,"500,000 .. 1,000,000",228,0,228,0,2199,2199,0,24,"['Puzzle Platformer', '3D Platformer', 'Adventure', 'Co-op', 'Action', 'Fantasy', 'Controller', 'Puzzle', 'Local Co-Op', 'Platformer', 'Indie', 'Atmospheric', 'Multiplayer', 'Short', 'Physics', 'Local Multiplayer', '3D Vision', 'Singleplayer', 'RPG', '2.5D']",2771,660,24
236,1301720,Escape Room - Der kranke Kollege,Bitbeast Games,Bitbeast Games,,7223,910,0,"500,000 .. 1,000,000",75,59,70,79,0,0,0,102,"['Multiplayer', 'Free to Play', 'Puzzle', 'Horror', 'Investigation', 'Adventure', 'Logic', 'First-Person', 'Casual', 'Psychological Horror', 'Detective', 'Exploration', 'Atmospheric', 'Crime', 'Realistic', 'Immersive Sim', 'Tutorial', 'Multiple Endings', 'Relaxing', 'Escape Room']",3258,935,103
237,334210,Fortified,Siege Camp,Siege Camp,,1252,403,0,"500,000 .. 1,000,000",390,0,306,0,1499,1499,0,3,"['Action', 'Tower Defense', 'Indie', 'Co-op', 'Strategy', 'Multiplayer', 'Third-Person Shooter', 'Aliens', 'Sci-fi', 'Shooter', 'Online Co-Op', 'Third Person', 'Singleplayer']",728,135587,4
238,1520,DEFCON,Introversion Software,Introversion Software,,3065,465,0,"500,000 .. 1,000,000",246,0,53,0,999,999,0,26,"['Strategy', 'Indie', 'Wargame', 'Cold War', 'Multiplayer', 'Psychological Horror', 'Simulation', 'Real-Time with Pause', 'Atmospheric', 'RTS', 'War', 'Diplomacy', '2D', 'Tactical', 'Great Soundtrack', 'Singleplayer', 'Horror', 'Dark', 'Addictive', 'Military']",2772,358,16
239,544920,Darwin Project,Scavengers Studio,Scavengers Studio,,15017,3447,0,"500,000 .. 1,000,000",441,0,59,0,0,0,0,20,"['Battle Royale', 'Multiplayer', 'Survival', 'Action', 'PvP', 'Open World', 'Early Access', 'Indie', 'Co-op', 'Shooter', 'Massively Multiplayer', 'Adventure', 'Crafting', 'Strategy', 'Third Person', 'FPS', 'Third-Person Shooter', 'Casual', 'Singleplayer', 'Atmospheric']",9704,12513,21
240,1619450,Heart of a Warrior,Techworld Communication,Techworld Communication,,0,1,0,"500,000 .. 1,000,000",0,0,0,0,1099,1099,0,0,"['Action', 'Adventure', 'Action RPG', 'Action-Adventure', '3D Platformer', 'FPS', 'Souls-like', 'Third-Person Shooter', '3D', 'First-Person', 'Realistic', 'Archery', 'Atmospheric', 'Dark Fantasy', 'Dark Humor', 'Demons', 'Fantasy', 'Historical', 'Magic', 'Mystery']",1,0,0
241,915320,Pixel Strike 3D,Vulcron,Vulcron,,7151,2440,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,221,"['Free to Play', 'Multiplayer', 'FPS', 'Battle Royale', 'Action', 'Pixel Graphics', 'Shooter', 'Massively Multiplayer', 'PvP', 'Competitive', 'Indie', 'First-Person', 'Fast-Paced', 'Arcade', 'Online Co-Op', 'Co-op', 'Family Friendly', 'Military', 'Minigames', 'Parkour']",5035,852,193
242,747610,ZULA LatinoAmerica,Madbyte Games,Madbyte Games,,3486,1565,0,"500,000 .. 1,000,000",274,438,238,438,0,0,0,410,"['Free to Play', 'FPS', 'Action', 'Shooter', 'Massively Multiplayer', 'Multiplayer', 'First-Person', 'Battle Royale', 'Strategy', 'Casual', 'Co-op', 'Adventure', 'eSports', 'Arena Shooter', 'Real Time Tactics', 'Bullet Hell', 'Wargame', 'Driving', 'Sniper', 'Tactical']",599,1041,512
243,23310,The Last Remnant,Square Enix,Square Enix,,3171,732,0,"500,000 .. 1,000,000",1060,0,264,0,0,0,0,60,"['JRPG', 'RPG', 'Singleplayer', 'Fantasy', 'Turn-Based', 'Great Soundtrack', 'Turn-Based Strategy', 'Story Rich', 'Strategy', 'Turn-Based Tactics', 'Adventure', 'Difficult', 'Tactical', 'Controller', 'Open World', 'Action', 'Turn-Based Combat']",2463,1195,35
244,240760,Wasteland 2: Director's Cut,inXile Entertainment,inXile Entertainment,,6563,1403,0,"500,000 .. 1,000,000",1407,0,947,0,1499,2999,50,19,"['RPG', 'Post-apocalyptic', 'Turn-Based', 'Strategy', 'Tactical', 'Adventure', 'Isometric', 'CRPG', 'Singleplayer', 'Kickstarter', 'Open World', 'Indie', 'Turn-Based Strategy', 'Sci-fi', 'Survival', 'Crowdfunded', 'Atmospheric', 'Exploration', 'Old School', 'Action RPG']",5054,18576,13
245,46500,Syberia,Microids,Microids,,4326,560,0,"500,000 .. 1,000,000",535,0,151,0,1299,1299,0,44,"['Adventure', 'Point & Click', 'Puzzle', 'Female Protagonist', 'Casual', 'Steampunk', 'Atmospheric', 'Story Rich', 'Classic', 'Mystery', 'Singleplayer', 'Escape Room', 'Great Soundtrack', 'Beautiful', 'Third Person', 'Sci-fi', 'Hidden Object', '2.5D', 'Nostalgia']",1617,1243,35
246,302380,Floating Point,Suspicious Developments,Suspicious Developments,,3585,150,0,"500,000 .. 1,000,000",234,0,31,0,0,0,0,5,"['Free to Play', 'Relaxing', 'Casual', 'Indie', 'Physics', '2D', 'Singleplayer', 'Great Soundtrack', 'Beautiful', 'Puzzle', 'Point & Click', 'Platformer', 'Action']",2835,753,0
247,330840,Game of Thrones - A Telltale Games Series,Telltale Games,Telltale Games,,7995,2527,0,"500,000 .. 1,000,000",655,0,640,0,0,0,0,12,"['Story Rich', 'Episodic', 'Adventure', 'Choices Matter', 'Fantasy', 'Point & Click', 'Singleplayer', 'Atmospheric', 'Medieval', 'Choose Your Own Adventure', 'Interactive Fiction', 'Based On A Novel', 'Mature', 'Nudity', 'Gore', 'Female Protagonist', 'Dragons', 'War', 'Casual', 'Third Person']",6663,6632,16
248,217750,Age of Conan: Unchained,Funcom,Funcom,,1542,689,0,"500,000 .. 1,000,000",507,0,355,0,0,0,0,86,"['Free to Play', 'Massively Multiplayer', 'RPG', 'Action', 'Adventure', 'Nudity', 'MMORPG', 'Open World', 'Multiplayer', 'Fantasy', 'Mature', 'Gore', 'Character Customization', 'Great Soundtrack', 'Singleplayer', 'Sexual Content', 'Crafting', 'First-Person', 'Survival', 'FPS']",1112,1276,92
